Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Year,Bundesland_pretty
2023-09,20.0,ÖGK-N,Sep.23,FA für Psychiatrie,480.0,644.0,1124.0,2023,Niederösterreich
2023-09,21.0,ÖGK-N,Sep.23,FA für Plastische Chirurgie,89.0,55.0,144.0,2023,Niederösterreich
2023-09,22.0,ÖGK-N,Sep.23,FA für Kinderchirurgie,6.0,40.0,46.0,2023,Niederösterreich
2023-09,23.0,ÖGK-N,Sep.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,,0.0,2023,Niederösterreich
2023-09,24.0,ÖGK-N,Sep.23,FA für Nuklearmedizin,117.0,183.0,300.0,2023,Niederösterreich
2023-09,26.0,ÖGK-N,Sep.23,FA für Strahlentherapie - Radioonkologie,5.0,4.0,9.0,2023,Niederösterreich
2023-09,29.0,ÖGK-N,Sep.23,FA für Immunologie,2.0,8.0,10.0,2023,Niederösterreich
2023-09,32.0,ÖGK-N,Sep.23,FA für Kinder- und Jugendpsychiatrie,41.0,40.0,81.0,2023,Niederösterreich
2023-09,34.0,ÖGK-N,Sep.23,FA für medizinische Biologie,,,0.0,2023,Niederösterreich
2023-09,50.0,ÖGK-N,Sep.23,FA für medizinische und chemische Labordiagnostik,19.0,20.0,39.0,2023,Niederösterreich
2023-09,53.0,ÖGK-N,Sep.23,FA für Pathologie und Histologie,4.0,2.0,6.0,2023,Niederösterreich
2023-09,55.0,ÖGK-N,Sep.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,1.0,5.0,6.0,2023,Niederösterreich
2023-09,,ÖGK-N,Sep.23,Gesamt,36095.0,28819.0,64914.0,2023,Niederösterreich
2023-10,5.0,ÖGK-N,Okt.23,FA für Haut- und Geschlechtskrankheiten,4102.0,3156.0,7258.0,2023,Niederösterreich
2023-10,6.0,ÖGK-N,Okt.23,FA für Frauenheilkunde und Geburtshilfe,8262.0,4653.0,12915.0,2023,Niederösterreich
2023-10,7.0,ÖGK-N,Okt.23,FA für Innere Medizin,2614.0,2883.0,5497.0,2023,Niederösterreich
2023-10,8.0,ÖGK-N,Okt.23,FA für Kinder- und Jugendheilkunde,4445.0,4643.0,9088.0,2023,Niederösterreich
2023-10,9.0,ÖGK-N,Okt.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",2455.0,1295.0,3750.0,2023,Niederösterreich
2023-10,10.0,ÖGK-N,Okt.23,FA für Lungenkrankheiten,96.0,223.0,319.0,2023,Niederösterreich
2023-10,11.0,ÖGK-N,Okt.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,212.0,132.0,344.0,2023,Niederösterreich
2023-10,12.0,ÖGK-N,Okt.23,FA für Orthopädie und orthopädische Chirurgie,3737.0,3934.0,7671.0,2023,Niederösterreich
2023-10,13.0,ÖGK-N,Okt.23,FA für Physikalische Medizin,127.0,118.0,245.0,2023,Niederösterreich
2023-10,14.0,ÖGK-N,Okt.23,FA für Radiologie,122.0,117.0,239.0,2023,Niederösterreich
2023-10,15.0,ÖGK-N,Okt.23,FA für Unfallchirurgie,573.0,447.0,1020.0,2023,Niederösterreich
2023-10,16.0,ÖGK-N,Okt.23,FA für Urologie,1224.0,813.0,2037.0,2023,Niederösterreich
2023-10,18.0,ÖGK-N,Okt.23,FA für Neurochirurgie,97.0,76.0,173.0,2023,Niederösterreich
2023-10,19.0,ÖGK-N,Okt.23,FA für Neurologie,433.0,486.0,919.0,2023,Niederösterreich
2023-10,20.0,ÖGK-N,Okt.23,FA für Psychiatrie,557.0,789.0,1346.0,2023,Niederösterreich
2023-10,21.0,ÖGK-N,Okt.23,FA für Plastische Chirurgie,72.0,80.0,152.0,2023,Niederösterreich
2023-10,22.0,ÖGK-N,Okt.23,FA für Kinderchirurgie,8.0,49.0,57.0,2023,Niederösterreich
2023-10,23.0,ÖGK-N,Okt.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,,0.0,2023,Niederösterreich
2023-10,24.0,ÖGK-N,Okt.23,FA für Nuklearmedizin,85.0,183.0,268.0,2023,Niederösterreich
2023-10,26.0,ÖGK-N,Okt.23,FA für Strahlentherapie - Radioonkologie,,2.0,2.0,2023,Niederösterreich
2023-10,29.0,ÖGK-N,Okt.23,FA für Immunologie,2.0,14.0,16.0,2023,Niederösterreich
2023-10,32.0,ÖGK-N,Okt.23,FA für Kinder- und Jugendpsychiatrie,18.0,42.0,60.0,2023,Niederösterreich
2023-10,34.0,ÖGK-N,Okt.23,FA für medizinische Biologie,,,0.0,2023,Niederösterreich
2023-10,50.0,ÖGK-N,Okt.23,FA für medizinische und chemische Labordiagnostik,14.0,21.0,35.0,2023,Niederösterreich
2023-10,53.0,ÖGK-N,Okt.23,FA für Pathologie und Histologie,,4.0,4.0,2023,Niederösterreich
2023-10,55.0,ÖGK-N,Okt.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,2.0,2.0,2023,Niederösterreich
2023-10,,ÖGK-N,Okt.23,Gesamt,42044.0,32432.0,74476.0,2023,Niederösterreich
2023-11,5.0,ÖGK-N,Nov.23,FA für Haut- und Geschlechtskrankheiten,4643.0,1919.0,6562.0,2023,Niederösterreich
2023-11,6.0,ÖGK-N,Nov.23,FA für Frauenheilkunde und Geburtshilfe,4430.0,4565.0,8995.0,2023,Niederösterreich
2023-11,7.0,ÖGK-N,Nov.23,FA für Innere Medizin,8947.0,2696.0,11643.0,2023,Niederösterreich
2023-11,8.0,ÖGK-N,Nov.23,FA für Kinder- und Jugendheilkunde,1787.0,4283.0,6070.0,2023,Niederösterreich
2023-11,9.0,ÖGK-N,Nov.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1048.0,1090.0,2138.0,2023,Niederösterreich
2023-11,10.0,ÖGK-N,Nov.23,FA für Lungenkrankheiten,215.0,178.0,393.0,2023,Niederösterreich
2023-11,11.0,ÖGK-N,Nov.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,773.0,45.0,818.0,2023,Niederösterreich
2023-11,12.0,ÖGK-N,Nov.23,FA für Orthopädie und orthopädische Chirurgie,8001.0,2657.0,10658.0,2023,Niederösterreich
2023-11,13.0,ÖGK-N,Nov.23,FA für Physikalische Medizin,386.0,60.0,446.0,2023,Niederösterreich
2023-11,14.0,ÖGK-N,Nov.23,FA für Radiologie,273.0,38.0,311.0,2023,Niederösterreich
2023-11,15.0,ÖGK-N,Nov.23,FA für Unfallchirurgie,1077.0,173.0,1250.0,2023,Niederösterreich
2023-11,16.0,ÖGK-N,Nov.23,FA für Urologie,2624.0,716.0,3340.0,2023,Niederösterreich
2023-11,18.0,ÖGK-N,Nov.23,FA für Neurochirurgie,295.0,29.0,324.0,2023,Niederösterreich
2023-11,19.0,ÖGK-N,Nov.23,FA für Neurologie,1793.0,227.0,2020.0,2023,Niederösterreich
2023-11,20.0,ÖGK-N,Nov.23,FA für Psychiatrie,1673.0,263.0,1936.0,2023,Niederösterreich
2023-11,21.0,ÖGK-N,Nov.23,FA für Plastische Chirurgie,189.0,28.0,217.0,2023,Niederösterreich
2023-11,22.0,ÖGK-N,Nov.23,FA für Kinderchirurgie,17.0,10.0,27.0,2023,Niederösterreich
2023-11,23.0,ÖGK-N,Nov.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,,0.0,2023,Niederösterreich
2023-11,24.0,ÖGK-N,Nov.23,FA für Nuklearmedizin,212.0,75.0,287.0,2023,Niederösterreich
2023-11,26.0,ÖGK-N,Nov.23,FA für Strahlentherapie - Radioonkologie,6.0,,6.0,2023,Niederösterreich
2023-11,29.0,ÖGK-N,Nov.23,FA für Immunologie,5.0,4.0,9.0,2023,Niederösterreich
2023-11,32.0,ÖGK-N,Nov.23,FA für Kinder- und Jugendpsychiatrie,52.0,29.0,81.0,2023,Niederösterreich
2023-11,34.0,ÖGK-N,Nov.23,FA für medizinische Biologie,,,0.0,2023,Niederösterreich
2023-11,50.0,ÖGK-N,Nov.23,FA für medizinische und chemische Labordiagnostik,31.0,2.0,33.0,2023,Niederösterreich
2023-11,53.0,ÖGK-N,Nov.23,FA für Pathologie und Histologie,1.0,1.0,2.0,2023,Niederösterreich
2023-11,55.0,ÖGK-N,Nov.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Niederösterreich
2023-11,,ÖGK-N,Nov.23,Gesamt,47666.0,26483.0,74149.0,2023,Niederösterreich
2023-12,5.0,ÖGK-N,Dez.23,FA für Haut- und Geschlechtskrankheiten,2986.0,2489.0,5475.0,2023,Niederösterreich
2023-12,6.0,ÖGK-N,Dez.23,FA für Frauenheilkunde und Geburtshilfe,3712.0,3978.0,7690.0,2023,Niederösterreich
2023-12,7.0,ÖGK-N,Dez.23,FA für Innere Medizin,4478.0,2899.0,7377.0,2023,Niederösterreich
2023-12,8.0,ÖGK-N,Dez.23,FA für Kinder- und Jugendheilkunde,1680.0,3627.0,5307.0,2023,Niederösterreich
2023-12,9.0,ÖGK-N,Dez.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",788.0,787.0,1575.0,2023,Niederösterreich
2023-12,10.0,ÖGK-N,Dez.23,FA für Lungenkrankheiten,172.0,193.0,365.0,2023,Niederösterreich
2023-12,11.0,ÖGK-N,Dez.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,399.0,128.0,527.0,2023,Niederösterreich
2023-12,12.0,ÖGK-N,Dez.23,FA für Orthopädie und orthopädische Chirurgie,5463.0,2665.0,8128.0,2023,Niederösterreich
2023-12,13.0,ÖGK-N,Dez.23,FA für Physikalische Medizin,263.0,107.0,370.0,2023,Niederösterreich
2023-12,14.0,ÖGK-N,Dez.23,FA für Radiologie,189.0,75.0,264.0,2023,Niederösterreich
2023-12,15.0,ÖGK-N,Dez.23,FA für Unfallchirurgie,738.0,305.0,1043.0,2023,Niederösterreich
2023-12,16.0,ÖGK-N,Dez.23,FA für Urologie,1302.0,936.0,2238.0,2023,Niederösterreich
2023-12,18.0,ÖGK-N,Dez.23,FA für Neurochirurgie,139.0,57.0,196.0,2023,Niederösterreich
2023-12,19.0,ÖGK-N,Dez.23,FA für Neurologie,1096.0,339.0,1435.0,2023,Niederösterreich
2023-12,20.0,ÖGK-N,Dez.23,FA für Psychiatrie,937.0,551.0,1488.0,2023,Niederösterreich
2023-12,21.0,ÖGK-N,Dez.23,FA für Plastische Chirurgie,135.0,46.0,181.0,2023,Niederösterreich
2023-12,22.0,ÖGK-N,Dez.23,FA für Kinderchirurgie,15.0,24.0,39.0,2023,Niederösterreich
2023-12,23.0,ÖGK-N,Dez.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,,0.0,2023,Niederösterreich
2023-12,24.0,ÖGK-N,Dez.23,FA für Nuklearmedizin,143.0,113.0,256.0,2023,Niederösterreich
2023-12,26.0,ÖGK-N,Dez.23,FA für Strahlentherapie - Radioonkologie,3.0,,3.0,2023,Niederösterreich
2023-12,29.0,ÖGK-N,Dez.23,FA für Immunologie,6.0,7.0,13.0,2023,Niederösterreich
2023-12,32.0,ÖGK-N,Dez.23,FA für Kinder- und Jugendpsychiatrie,35.0,43.0,78.0,2023,Niederösterreich
2023-12,34.0,ÖGK-N,Dez.23,FA für medizinische Biologie,,,0.0,2023,Niederösterreich
2023-12,50.0,ÖGK-N,Dez.23,FA für medizinische und chemische Labordiagnostik,29.0,10.0,39.0,2023,Niederösterreich
2023-12,53.0,ÖGK-N,Dez.23,FA für Pathologie und Histologie,3.0,,3.0,2023,Niederösterreich
2023-12,55.0,ÖGK-N,Dez.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,6.0,,6.0,2023,Niederösterreich
2023-12,,ÖGK-N,Dez.23,Gesamt,33058.0,27794.0,60852.0,2023,Niederösterreich
2023-01,5.0,ÖGK-O,Jän.23,FA für Haut- und Geschlechtskrankheiten,3210.0,2843.0,6053.0,2023,Oberösterreich
2023-01,6.0,ÖGK-O,Jän.23,FA für Frauenheilkunde und Geburtshilfe,5095.0,6184.0,11279.0,2023,Oberösterreich
2023-01,7.0,ÖGK-O,Jän.23,FA für Innere Medizin,2561.0,1939.0,4500.0,2023,Oberösterreich
2023-01,8.0,ÖGK-O,Jän.23,FA für Kinder- und Jugendheilkunde,2029.0,3411.0,5440.0,2023,Oberösterreich
2023-01,9.0,ÖGK-O,Jän.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1015.0,898.0,1913.0,2023,Oberösterreich
2023-01,10.0,ÖGK-O,Jän.23,FA für Lungenkrankheiten,31.0,29.0,60.0,2023,Oberösterreich
2023-01,11.0,ÖGK-O,Jän.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,45.0,11.0,56.0,2023,Oberösterreich
2023-01,12.0,ÖGK-O,Jän.23,FA für Orthopädie und orthopädische Chirurgie,2012.0,1875.0,3887.0,2023,Oberösterreich
2023-01,13.0,ÖGK-O,Jän.23,FA für Physikalische Medizin,381.0,202.0,583.0,2023,Oberösterreich
2023-01,14.0,ÖGK-O,Jän.23,FA für Radiologie,487.0,97.0,584.0,2023,Oberösterreich
2023-01,15.0,ÖGK-O,Jän.23,FA für Unfallchirurgie,803.0,625.0,1428.0,2023,Oberösterreich
2023-01,16.0,ÖGK-O,Jän.23,FA für Urologie,697.0,681.0,1378.0,2023,Oberösterreich
2023-01,18.0,ÖGK-O,Jän.23,FA für Neurochirurgie,144.0,43.0,187.0,2023,Oberösterreich
2023-01,19.0,ÖGK-O,Jän.23,FA für Neurologie,734.0,349.0,1083.0,2023,Oberösterreich
2023-01,20.0,ÖGK-O,Jän.23,FA für Psychiatrie,1254.0,861.0,2115.0,2023,Oberösterreich
2023-01,21.0,ÖGK-O,Jän.23,FA für Plastische Chirurgie,60.0,31.0,91.0,2023,Oberösterreich
2023-01,22.0,ÖGK-O,Jän.23,FA für Kinderchirurgie,,,0.0,2023,Oberösterreich
2023-01,23.0,ÖGK-O,Jän.23,"FA für Mund., Kiefer- und Gesichtschirurgie",29.0,50.0,79.0,2023,Oberösterreich
2023-01,24.0,ÖGK-O,Jän.23,FA für Nuklearmedizin,285.0,582.0,867.0,2023,Oberösterreich
2023-01,26.0,ÖGK-O,Jän.23,FA für Strahlentherapie - Radioonkologie,1.0,1.0,2.0,2023,Oberösterreich
2023-01,29.0,ÖGK-O,Jän.23,FA für Immunologie,,,0.0,2023,Oberösterreich
2023-01,32.0,ÖGK-O,Jän.23,FA für Kinder- und Jugendpsychiatrie,22.0,12.0,34.0,2023,Oberösterreich
2023-01,34.0,ÖGK-O,Jän.23,FA für medizinische Biologie,,,0.0,2023,Oberösterreich
2023-01,50.0,ÖGK-O,Jän.23,FA für medizinische und chemische Labordiagnostik,20.0,17.0,37.0,2023,Oberösterreich
2023-01,53.0,ÖGK-O,Jän.23,FA für Pathologie und Histologie,51.0,41.0,92.0,2023,Oberösterreich
2023-01,55.0,ÖGK-O,Jän.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,1.0,1.0,2023,Oberösterreich
2023-01,,ÖGK-O,Jän.23,Gesamt,28987.0,30225.0,59212.0,2023,Oberösterreich
2023-02,5.0,ÖGK-O,Feb.23,FA für Haut- und Geschlechtskrankheiten,3172.0,2414.0,5586.0,2023,Oberösterreich
2023-02,6.0,ÖGK-O,Feb.23,FA für Frauenheilkunde und Geburtshilfe,4974.0,5713.0,10687.0,2023,Oberösterreich
2023-02,7.0,ÖGK-O,Feb.23,FA für Innere Medizin,2903.0,1839.0,4742.0,2023,Oberösterreich
2023-02,8.0,ÖGK-O,Feb.23,FA für Kinder- und Jugendheilkunde,2577.0,2573.0,5150.0,2023,Oberösterreich
2023-02,9.0,ÖGK-O,Feb.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1090.0,854.0,1944.0,2023,Oberösterreich
2023-02,10.0,ÖGK-O,Feb.23,FA für Lungenkrankheiten,17.0,40.0,57.0,2023,Oberösterreich
2023-02,11.0,ÖGK-O,Feb.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,35.0,14.0,49.0,2023,Oberösterreich
2023-02,12.0,ÖGK-O,Feb.23,FA für Orthopädie und orthopädische Chirurgie,1969.0,1804.0,3773.0,2023,Oberösterreich
2023-02,13.0,ÖGK-O,Feb.23,FA für Physikalische Medizin,289.0,148.0,437.0,2023,Oberösterreich
2023-02,14.0,ÖGK-O,Feb.23,FA für Radiologie,494.0,79.0,573.0,2023,Oberösterreich
2023-02,15.0,ÖGK-O,Feb.23,FA für Unfallchirurgie,706.0,577.0,1283.0,2023,Oberösterreich
2023-02,16.0,ÖGK-O,Feb.23,FA für Urologie,576.0,515.0,1091.0,2023,Oberösterreich
2023-02,18.0,ÖGK-O,Feb.23,FA für Neurochirurgie,119.0,26.0,145.0,2023,Oberösterreich
2023-02,19.0,ÖGK-O,Feb.23,FA für Neurologie,750.0,206.0,956.0,2023,Oberösterreich
2023-02,20.0,ÖGK-O,Feb.23,FA für Psychiatrie,1115.0,829.0,1944.0,2023,Oberösterreich
2023-02,21.0,ÖGK-O,Feb.23,FA für Plastische Chirurgie,77.0,44.0,121.0,2023,Oberösterreich
2023-02,22.0,ÖGK-O,Feb.23,FA für Kinderchirurgie,1.0,1.0,2.0,2023,Oberösterreich
2023-02,23.0,ÖGK-O,Feb.23,"FA für Mund., Kiefer- und Gesichtschirurgie",94.0,77.0,171.0,2023,Oberösterreich
2023-02,24.0,ÖGK-O,Feb.23,FA für Nuklearmedizin,349.0,457.0,806.0,2023,Oberösterreich
2023-02,26.0,ÖGK-O,Feb.23,FA für Strahlentherapie - Radioonkologie,,2.0,2.0,2023,Oberösterreich
2023-02,29.0,ÖGK-O,Feb.23,FA für Immunologie,2.0,2.0,4.0,2023,Oberösterreich
2023-02,32.0,ÖGK-O,Feb.23,FA für Kinder- und Jugendpsychiatrie,28.0,13.0,41.0,2023,Oberösterreich
2023-02,34.0,ÖGK-O,Feb.23,FA für medizinische Biologie,,,0.0,2023,Oberösterreich
2023-02,50.0,ÖGK-O,Feb.23,FA für medizinische und chemische Labordiagnostik,29.0,7.0,36.0,2023,Oberösterreich
2023-02,53.0,ÖGK-O,Feb.23,FA für Pathologie und Histologie,49.0,29.0,78.0,2023,Oberösterreich
2023-02,55.0,ÖGK-O,Feb.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,1.0,,1.0,2023,Oberösterreich
2023-02,,ÖGK-O,Feb.23,Gesamt,30375.0,26438.0,56813.0,2023,Oberösterreich
2023-03,5.0,ÖGK-O,Mär.23,FA für Haut- und Geschlechtskrankheiten,3601.0,3777.0,7378.0,2023,Oberösterreich
2023-03,6.0,ÖGK-O,Mär.23,FA für Frauenheilkunde und Geburtshilfe,5307.0,7788.0,13095.0,2023,Oberösterreich
2023-03,7.0,ÖGK-O,Mär.23,FA für Innere Medizin,2729.0,2549.0,5278.0,2023,Oberösterreich
2023-03,8.0,ÖGK-O,Mär.23,FA für Kinder- und Jugendheilkunde,2386.0,4233.0,6619.0,2023,Oberösterreich
2023-03,9.0,ÖGK-O,Mär.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1114.0,1609.0,2723.0,2023,Oberösterreich
2023-03,10.0,ÖGK-O,Mär.23,FA für Lungenkrankheiten,30.0,37.0,67.0,2023,Oberösterreich
2023-03,11.0,ÖGK-O,Mär.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,32.0,33.0,65.0,2023,Oberösterreich
2023-03,12.0,ÖGK-O,Mär.23,FA für Orthopädie und orthopädische Chirurgie,1794.0,2539.0,4333.0,2023,Oberösterreich
2023-03,13.0,ÖGK-O,Mär.23,FA für Physikalische Medizin,338.0,260.0,598.0,2023,Oberösterreich
2023-03,14.0,ÖGK-O,Mär.23,FA für Radiologie,838.0,160.0,998.0,2023,Oberösterreich
2023-03,15.0,ÖGK-O,Mär.23,FA für Unfallchirurgie,680.0,984.0,1664.0,2023,Oberösterreich
2023-03,16.0,ÖGK-O,Mär.23,FA für Urologie,631.0,1061.0,1692.0,2023,Oberösterreich
2023-03,18.0,ÖGK-O,Mär.23,FA für Neurochirurgie,115.0,58.0,173.0,2023,Oberösterreich
2023-03,19.0,ÖGK-O,Mär.23,FA für Neurologie,732.0,449.0,1181.0,2023,Oberösterreich
2023-03,20.0,ÖGK-O,Mär.23,FA für Psychiatrie,1170.0,1054.0,2224.0,2023,Oberösterreich
2023-03,21.0,ÖGK-O,Mär.23,FA für Plastische Chirurgie,65.0,51.0,116.0,2023,Oberösterreich
2023-03,22.0,ÖGK-O,Mär.23,FA für Kinderchirurgie,3.0,4.0,7.0,2023,Oberösterreich
2023-03,23.0,ÖGK-O,Mär.23,"FA für Mund., Kiefer- und Gesichtschirurgie",92.0,68.0,160.0,2023,Oberösterreich
2023-03,24.0,ÖGK-O,Mär.23,FA für Nuklearmedizin,301.0,700.0,1001.0,2023,Oberösterreich
2023-03,26.0,ÖGK-O,Mär.23,FA für Strahlentherapie - Radioonkologie,2.0,,2.0,2023,Oberösterreich
2023-03,29.0,ÖGK-O,Mär.23,FA für Immunologie,,1.0,1.0,2023,Oberösterreich
2023-03,32.0,ÖGK-O,Mär.23,FA für Kinder- und Jugendpsychiatrie,17.0,28.0,45.0,2023,Oberösterreich
2023-03,34.0,ÖGK-O,Mär.23,FA für medizinische Biologie,,,0.0,2023,Oberösterreich
2023-03,50.0,ÖGK-O,Mär.23,FA für medizinische und chemische Labordiagnostik,21.0,43.0,64.0,2023,Oberösterreich
2023-03,53.0,ÖGK-O,Mär.23,FA für Pathologie und Histologie,51.0,44.0,95.0,2023,Oberösterreich
2023-03,55.0,ÖGK-O,Mär.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,2.0,2.0,2023,Oberösterreich
2023-03,,ÖGK-O,Mär.23,Gesamt,29503.0,39275.0,68778.0,2023,Oberösterreich
2023-04,5.0,ÖGK-O,Apr.23,FA für Haut- und Geschlechtskrankheiten,3047.0,3069.0,6116.0,2023,Oberösterreich
2023-04,6.0,ÖGK-O,Apr.23,FA für Frauenheilkunde und Geburtshilfe,5179.0,5779.0,10958.0,2023,Oberösterreich
2023-04,7.0,ÖGK-O,Apr.23,FA für Innere Medizin,2054.0,2082.0,4136.0,2023,Oberösterreich
2023-04,8.0,ÖGK-O,Apr.23,FA für Kinder- und Jugendheilkunde,1874.0,3154.0,5028.0,2023,Oberösterreich
2023-04,9.0,ÖGK-O,Apr.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",957.0,1036.0,1993.0,2023,Oberösterreich
2023-04,10.0,ÖGK-O,Apr.23,FA für Lungenkrankheiten,15.0,37.0,52.0,2023,Oberösterreich
2023-04,11.0,ÖGK-O,Apr.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,31.0,27.0,58.0,2023,Oberösterreich
2023-04,12.0,ÖGK-O,Apr.23,FA für Orthopädie und orthopädische Chirurgie,1636.0,1962.0,3598.0,2023,Oberösterreich
2023-04,13.0,ÖGK-O,Apr.23,FA für Physikalische Medizin,259.0,248.0,507.0,2023,Oberösterreich
2023-04,14.0,ÖGK-O,Apr.23,FA für Radiologie,690.0,134.0,824.0,2023,Oberösterreich
2023-04,15.0,ÖGK-O,Apr.23,FA für Unfallchirurgie,691.0,698.0,1389.0,2023,Oberösterreich
2023-04,16.0,ÖGK-O,Apr.23,FA für Urologie,505.0,715.0,1220.0,2023,Oberösterreich
2023-04,18.0,ÖGK-O,Apr.23,FA für Neurochirurgie,99.0,64.0,163.0,2023,Oberösterreich
2023-04,19.0,ÖGK-O,Apr.23,FA für Neurologie,589.0,275.0,864.0,2023,Oberösterreich
2023-04,20.0,ÖGK-O,Apr.23,FA für Psychiatrie,886.0,784.0,1670.0,2023,Oberösterreich
2023-04,21.0,ÖGK-O,Apr.23,FA für Plastische Chirurgie,64.0,65.0,129.0,2023,Oberösterreich
2023-04,22.0,ÖGK-O,Apr.23,FA für Kinderchirurgie,1.0,1.0,2.0,2023,Oberösterreich
2023-04,23.0,ÖGK-O,Apr.23,"FA für Mund., Kiefer- und Gesichtschirurgie",76.0,59.0,135.0,2023,Oberösterreich
2023-04,24.0,ÖGK-O,Apr.23,FA für Nuklearmedizin,259.0,625.0,884.0,2023,Oberösterreich
2023-04,26.0,ÖGK-O,Apr.23,FA für Strahlentherapie - Radioonkologie,,2.0,2.0,2023,Oberösterreich
2023-04,29.0,ÖGK-O,Apr.23,FA für Immunologie,5.0,,5.0,2023,Oberösterreich
2023-04,32.0,ÖGK-O,Apr.23,FA für Kinder- und Jugendpsychiatrie,18.0,30.0,48.0,2023,Oberösterreich
2023-04,34.0,ÖGK-O,Apr.23,FA für medizinische Biologie,,,0.0,2023,Oberösterreich
2023-04,50.0,ÖGK-O,Apr.23,FA für medizinische und chemische Labordiagnostik,24.0,16.0,40.0,2023,Oberösterreich
2023-04,53.0,ÖGK-O,Apr.23,FA für Pathologie und Histologie,61.0,31.0,92.0,2023,Oberösterreich
2023-04,55.0,ÖGK-O,Apr.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,3.0,,3.0,2023,Oberösterreich
2023-04,,ÖGK-O,Apr.23,Gesamt,26236.0,31143.0,57379.0,2023,Oberösterreich
2023-05,5.0,ÖGK-O,Mai.23,FA für Haut- und Geschlechtskrankheiten,3335.0,2752.0,6087.0,2023,Oberösterreich
2023-05,6.0,ÖGK-O,Mai.23,FA für Frauenheilkunde und Geburtshilfe,4885.0,6165.0,11050.0,2023,Oberösterreich
2023-05,7.0,ÖGK-O,Mai.23,FA für Innere Medizin,2692.0,1868.0,4560.0,2023,Oberösterreich
2023-05,8.0,ÖGK-O,Mai.23,FA für Kinder- und Jugendheilkunde,2263.0,2587.0,4850.0,2023,Oberösterreich
2023-05,9.0,ÖGK-O,Mai.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1073.0,982.0,2055.0,2023,Oberösterreich
2023-05,10.0,ÖGK-O,Mai.23,FA für Lungenkrankheiten,19.0,22.0,41.0,2023,Oberösterreich
2023-05,11.0,ÖGK-O,Mai.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,33.0,11.0,44.0,2023,Oberösterreich
2023-05,12.0,ÖGK-O,Mai.23,FA für Orthopädie und orthopädische Chirurgie,1925.0,1763.0,3688.0,2023,Oberösterreich
2023-05,13.0,ÖGK-O,Mai.23,FA für Physikalische Medizin,313.0,140.0,453.0,2023,Oberösterreich
2023-05,14.0,ÖGK-O,Mai.23,FA für Radiologie,643.0,71.0,714.0,2023,Oberösterreich
2023-05,15.0,ÖGK-O,Mai.23,FA für Unfallchirurgie,695.0,620.0,1315.0,2023,Oberösterreich
2023-05,16.0,ÖGK-O,Mai.23,FA für Urologie,841.0,689.0,1530.0,2023,Oberösterreich
2023-05,18.0,ÖGK-O,Mai.23,FA für Neurochirurgie,138.0,42.0,180.0,2023,Oberösterreich
2023-05,19.0,ÖGK-O,Mai.23,FA für Neurologie,758.0,252.0,1010.0,2023,Oberösterreich
2023-05,20.0,ÖGK-O,Mai.23,FA für Psychiatrie,1074.0,862.0,1936.0,2023,Oberösterreich
2023-05,21.0,ÖGK-O,Mai.23,FA für Plastische Chirurgie,80.0,41.0,121.0,2023,Oberösterreich
2023-05,22.0,ÖGK-O,Mai.23,FA für Kinderchirurgie,,2.0,2.0,2023,Oberösterreich
2023-05,23.0,ÖGK-O,Mai.23,"FA für Mund., Kiefer- und Gesichtschirurgie",58.0,77.0,135.0,2023,Oberösterreich
2023-05,24.0,ÖGK-O,Mai.23,FA für Nuklearmedizin,334.0,510.0,844.0,2023,Oberösterreich
2023-05,26.0,ÖGK-O,Mai.23,FA für Strahlentherapie - Radioonkologie,3.0,,3.0,2023,Oberösterreich
2023-05,29.0,ÖGK-O,Mai.23,FA für Immunologie,16.0,,16.0,2023,Oberösterreich
